NA	n419134
NONMMUT030187.2	n419155
NONMMUT034206.2	n419550
NA	n420347
NONMMUT045773.2	n420410
NONMMUT047303.2	n420520
NONMMUT047363.2	n420521
NONMMUT048166.2	n420680
NA	n420689
NONMMUT052752.2	n420858
NONMMUT056160.2	n421245
NA	n421688
NA	n422222
NONMMUT072452.2	n422815
NA	n422824
NONMMUT071578.2	n422893
NA	n422894
NA	n422896
NA	n422898
NA	n422922
NA	n422923
NA	n422924
NA	n422979
NA	n422981
NA	n423074
NA	n423077
NA	n423086
NA	n423095
NONMMUT013212.2	n423126
NA	n423277
NA	n423338
NA	n423450
NA	n423451
NA	n423538
NA	n423775
NA	n423837
NA	n423862
NA	n423898
NONMMUT056930.2	n424058
NONMMUT026347.2	n424061
NA	n4292
NA	n4326
NA	n432
NA	n433
NONMMUT046978.2	n4341
NA	n434
NA	n4357
NA	n435
NA	n4366
NA	n4367
NA	n436
NA	n4372
NA	n4373
NA	n438
NA	n439
NA	n4428
NA	n4429
NA	n4430
NA	n4431
NA	n4432
NA	n4433
NA	n4434
NA	n4435
NA	n4436
NA	n4437
NA	n4438
NA	n4439
NA	n4469
NA	n4472
NONSCET000420.2	n4483
NA	n4484
NA	n4536
NONHSAT087070.2	n4541
NA	n4570
NA	n4595
NONSCET000213.2	n4605
NONSCET000213.2	n4606
NONSCET000368.2	n4609
NONSCET000137.2	n4610
NONSCET000368.2	n4612
NA	n4616
NA	n4618
NA	n4628
NONSCET000421.2	n4629
NA	n4637
NA	n4672
NA	n4679
NA	n4680
NA	n4681
NA	n4682
NA	n4683
NA	n4684
NONMMUT070124.2	n4722
NA	n4827
NA	n4828
NA	n4864
NA	n4870
NONSCET000018.2	n4871
NONSCET000378.2	n4874
NONSCET000357.2	n4875
NA	n4876
NONSCET000236.2	n4877
NA	n4878
NONDMET001768.2	n4879
NA	n4880
NA	n4881
NA	n4882
NONSCET000151.2	n4883
NONSCET000323.2	n4887
NA	n4908
NA	n4966
NONMMUT064427.2	n4980
NONDMET001671.2	n4983
NONDMET001669.2	n4985
NA	n4986
NONDMET001670.2	n4987
NA	n4988
NA	n4989
NA	n5000
NA	n5015
NA	n5023
NA	n5087
NA	n5179
NONSCET000279.2	n5182
NA	n5185
NA	n5188
NA	n5196
NA	n5197
NA	n5210
NA	n5214
NONDMET001028.2	n5229
NA	n5230
NONDMET003012.2	n5295
NONHSAT093153.2	n5296
NONDMET002921.2	n5303
NA	n5312
NA	n5313
NA	n5315
NONDMET001491.2	n5330
NONDMET001491.2	n5333
NA	n5337
NONSCET000182.2	n5357
NONHSAT083854.2	n5382
NA	n5385
NA	n5387
NA	n5408
NA	n5420
NA	n5436
NONSCET000286.2	n5446
NA	n5447
NA	n5450
NA	n5451
NONHSAT130962.2	n5543
NA	n5560
NA	n5561
NA	n5562
NA	n5563
NA	n5564
NA	n5574
NA	n557
NA	n558
NA	n559
NA	n560
NA	n5612
NA	n5622
NA	n5623
NONSCET000032.2	n5625
NA	n5627
NA	n5628
NA	n562
NONHSAT046801.2	n5726
NONSCET000421.2	n5731
NONSCET000420.2	n5732
NA	n5788
NA	n5789
NONSCET000431.2	n5819
NA	n5820
NA	n5821
NA	n5847
NONSCET000377.2	n5945
NONSCET000280.2	n5970
NONSCET000280.2	n5971
NA	n6004
NONSCET000018.2	n6005
NA	n6006
NONSCET000018.2	n6007
NONSCET000026.2	n6008
NONSCET000026.2	n6009
NA	n6020
NA	n6022
NA	n6023
NONCELT002594.2	n6028
NA	n6029
NA	n6030
NA	n6032
NA	n6034
NA	n6035
NA	n6036
NA	n6077
NONSCET000377.2	n6118
NONSCET000368.2	n6119
NONSCET000368.2	n6120
NONSCET000182.2	n6130
NONSCET000182.2	n6131
NA	n6133
NONSCET000213.2	n6134
NONSCET000213.2	n6135
NONSCET000213.2	n6136
NONSCET000213.2	n6137
NONSCET000286.2	n6139
NONSCET000286.2	n6140
NA	n6141
NA	n6142
NONSCET000431.2	n6144
NA	n6155
NONSCET000414.2	n6159
NONSCET000421.2	n6162
NONSCET000420.2	n6163
NONSCET000420.2	n6164
NONSCET000421.2	n6165
NA	n6171
NA	n638
NA	n643
NA	n690
NONMMUT064277.2	n695
NA	n717
NA	n718
NA	n726
NA	n739
NA	n741
NA	n742
NA	n745
NA	n785
